ip_id,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd
334,1969.0,2013-02-06,0.0,39411.0,228202.0,1.0,4.0,5.0,3
335,1980.0,2006-05-15,0.0,40932.0,500.0,1.0,4.0,2.0,11
336,1980.0,2008-10-28,2.0,50966.0,143145.0,1.0,3.0,6.0,3
337,1972.0,2008-12-13,0.0,41894.0,500.0,1.0,2.0,4.0,11
338,1974.0,2005-08-07,0.0,44056.0,1119348.0,2.0,3.0,5.0,2
339,1978.0,2007-04-14,0.0,42714.0,277175.0,1.0,3.0,1.0,2
340,1983.0,2016-07-10,0.0,43326.0,196177.0,1.0,4.0,6.0,11
341,1981.0,2010-05-14,0.0,42669.0,1124130.0,2.0,4.0,2.0,3
342,1978.0,2013-01-18,1.0,47282.0,500.0,1.0,4.0,1.0,4
343,1982.0,2010-07-09,0.0,41125.0,500.0,1.0,1.0,6.0,1
344,1979.0,2011-08-05,2.0,43048.0,500.0,1.0,2.0,4.0,1
345,1978.0,2014-06-04,1.0,32859.0,71873.0,2.0,4.0,3.0,12
346,1984.0,2012-11-03,0.0,42890.0,819010.0,1.0,3.0,6.0,11
347,1981.0,2011-09-22,0.0,39247.0,500.0,1.0,3.0,2.0,9
348,1980.0,2007-04-08,0.0,49991.0,500.0,2.0,4.0,5.0,9
349,1978.0,2011-01-19,0.0,36626.0,450160.0,1.0,4.0,2.0,6
350,1982.0,2016-01-09,0.0,41566.0,500.0,2.0,1.0,6.0,9
351,1981.0,2016-11-16,0.0,46604.0,500.0,2.0,1.0,6.0,2
352,1980.0,2012-10-10,1.0,41363.0,500.0,1.0,4.0,6.0,3
353,1981.0,2013-08-06,0.0,46522.0,500.0,1.0,1.0,6.0,3
354,1979.0,2006-05-28,0.0,42318.0,500.0,1.0,2.0,2.0,1
355,1981.0,2011-01-17,0.0,38516.0,605886.0,2.0,4.0,1.0,9
356,1973.0,2014-10-24,0.0,43980.0,500.0,1.0,4.0,3.0,6
357,1973.0,2010-08-02,0.0,39465.0,128807.0,2.0,4.0,2.0,7
358,1980.0,2011-07-30,0.0,39074.0,622532.0,2.0,4.0,1.0,6
359,1975.0,2011-01-05,0.0,38788.0,282617.0,2.0,3.0,1.0,8
360,1983.0,2011-10-24,1.0,41094.0,269279.0,1.0,3.0,5.0,2
361,1982.0,2009-07-25,0.0,40489.0,500.0,2.0,1.0,6.0,1
362,1974.0,2012-01-22,0.0,45496.0,500.0,2.0,3.0,1.0,7
363,1985.0,2015-05-30,0.0,48675.0,500.0,1.0,2.0,5.0,4
364,1983.0,2012-01-11,0.0,37517.0,500.0,2.0,2.0,6.0,7
365,1975.0,2009-01-27,0.0,47475.0,1025957.0,1.0,4.0,6.0,3
366,1979.0,2007-12-31,0.0,44458.0,1674098.0,1.0,1.0,2.0,7
367,1981.0,2004-04-10,1.0,40945.0,500.0,1.0,1.0,6.0,7
368,1979.0,2010-07-30,0.0,48609.0,348860.0,2.0,1.0,5.0,1
369,1970.0,2017-08-21,0.0,36089.0,128137.0,2.0,2.0,1.0,7
370,1979.0,2007-10-18,0.0,38777.0,500.0,1.0,1.0,1.0,11
371,1971.0,2010-02-19,4.0,40410.0,460759.0,1.0,1.0,1.0,4
372,1974.0,2006-12-16,0.0,46498.0,449195.0,2.0,3.0,4.0,7
373,1982.0,2009-05-29,0.0,36614.0,500.0,2.0,4.0,3.0,12
374,1988.0,2009-10-10,0.0,36905.0,104890.0,1.0,2.0,5.0,5
375,1971.0,2013-12-03,0.0,40432.0,500.0,1.0,2.0,2.0,11
376,1980.0,2009-12-26,1.0,37711.0,500.0,2.0,2.0,2.0,4
377,1978.0,2009-04-13,0.0,45386.0,254168.0,1.0,4.0,5.0,2
378,1985.0,2011-08-20,1.0,45836.0,4001.0,2.0,3.0,3.0,9
379,1977.0,2010-02-06,0.0,47049.0,400599.0,2.0,1.0,1.0,11
380,1976.0,2007-07-20,1.0,42786.0,500.0,1.0,2.0,3.0,7
381,1978.0,2009-01-12,0.0,44557.0,1344542.0,2.0,1.0,6.0,11
382,1972.0,2010-03-28,0.0,36066.0,603868.0,1.0,4.0,5.0,5
383,1980.0,2008-10-24,0.0,38370.0,500.0,2.0,2.0,6.0,11
384,1991.0,2013-02-20,3.0,41113.0,500.0,2.0,1.0,1.0,6
385,1985.0,2009-11-26,0.0,43184.0,500.0,1.0,2.0,1.0,6
386,1988.0,2011-03-25,1.0,40935.0,585801.0,2.0,4.0,3.0,3
387,1980.0,2010-07-31,0.0,40438.0,500.0,2.0,2.0,6.0,2
388,1978.0,2006-09-01,0.0,34873.0,500.0,1.0,2.0,2.0,4
389,1982.0,2006-12-03,0.0,36195.0,500.0,2.0,2.0,4.0,8
390,1978.0,2007-05-29,0.0,35177.0,266522.0,1.0,2.0,2.0,12
391,1984.0,2010-03-05,0.0,44074.0,1422188.0,1.0,3.0,5.0,12
392,1974.0,2007-12-26,1.0,44604.0,981877.0,1.0,3.0,5.0,3
393,1988.0,2008-12-26,0.0,46267.0,500.0,1.0,3.0,6.0,6
394,1980.0,2007-02-16,0.0,40541.0,500.0,1.0,3.0,4.0,12
395,1981.0,2012-03-02,0.0,42495.0,534728.0,2.0,1.0,4.0,11
396,1971.0,2007-08-06,0.0,44101.0,500.0,1.0,1.0,3.0,4
397,1977.0,2006-11-27,0.0,36117.0,500.0,1.0,4.0,3.0,8
398,1975.0,2005-10-15,0.0,43302.0,500.0,1.0,4.0,4.0,7
399,1982.0,2010-07-10,0.0,43869.0,500.0,1.0,1.0,1.0,12
400,1979.0,2016-03-21,0.0,43739.0,500.0,1.0,1.0,6.0,3
401,1979.0,2006-08-17,0.0,45567.0,595582.0,2.0,3.0,2.0,11
402,1982.0,2006-12-09,0.0,43934.0,936905.0,2.0,2.0,4.0,1
403,1977.0,2011-01-22,0.0,45684.0,500.0,2.0,1.0,3.0,2
404,1979.0,2013-07-27,0.0,41612.0,500.0,2.0,2.0,3.0,5
405,1979.0,2012-04-18,0.0,40881.0,500.0,2.0,3.0,2.0,2
406,1985.0,2013-06-03,0.0,47477.0,500.0,1.0,2.0,4.0,7
407,1979.0,2010-02-13,0.0,30997.0,500.0,2.0,1.0,5.0,5
408,1975.0,2013-08-26,0.0,41486.0,726789.0,1.0,3.0,5.0,8
409,1971.0,2008-08-15,0.0,46556.0,500.0,2.0,3.0,1.0,6
410,1979.0,2011-10-22,0.0,40468.0,181293.0,1.0,4.0,1.0,5
411,1971.0,2014-10-03,0.0,51377.0,500.0,1.0,2.0,3.0,1
412,1975.0,2012-07-14,0.0,40318.0,321561.0,1.0,1.0,1.0,6
413,1983.0,2009-05-31,0.0,39999.0,494792.0,1.0,1.0,3.0,7
414,1980.0,2014-08-19,0.0,40569.0,1075488.0,1.0,1.0,6.0,9
415,1983.0,2010-11-18,0.0,38170.0,1616196.0,2.0,1.0,1.0,4
416,1982.0,2011-05-10,0.0,37066.0,500.0,1.0,4.0,1.0,1
417,1984.0,2015-06-19,1.0,47335.0,929484.0,2.0,2.0,5.0,3
418,1980.0,2004-01-20,0.0,46445.0,500.0,1.0,4.0,3.0,4
419,1983.0,2005-12-03,1.0,44260.0,500.0,1.0,3.0,1.0,5
420,1983.0,2006-04-01,0.0,44606.0,578854.0,1.0,4.0,3.0,3
421,1984.0,2010-10-15,0.0,43471.0,500.0,2.0,2.0,2.0,6
422,1983.0,2011-02-01,0.0,43775.0,290812.0,2.0,4.0,4.0,2
423,1984.0,2007-10-23,0.0,52667.0,500.0,1.0,4.0,1.0,7
424,1978.0,2006-07-25,3.0,37193.0,500.0,2.0,3.0,4.0,3
425,1981.0,2010-02-12,1.0,35816.0,258514.0,1.0,4.0,5.0,11
426,1985.0,2013-10-20,0.0,48587.0,506198.0,1.0,2.0,2.0,3
427,1974.0,2008-07-06,0.0,47064.0,342245.0,1.0,4.0,6.0,2
428,1986.0,2006-07-17,0.0,41560.0,26102.0,1.0,3.0,6.0,7
429,1976.0,2006-05-26,0.0,35934.0,68487.0,2.0,4.0,1.0,1
430,1982.0,2009-03-02,0.0,35369.0,500.0,1.0,2.0,5.0,8
431,1981.0,2010-12-18,0.0,45087.0,366294.0,2.0,4.0,3.0,6
432,1986.0,2015-03-07,1.0,47134.0,368810.0,2.0,4.0,4.0,7
433,1984.0,2012-01-04,0.0,41747.0,500.0,1.0,4.0,5.0,4
434,1982.0,2005-10-23,0.0,47544.0,500.0,1.0,1.0,5.0,9
435,1972.0,2013-11-13,0.0,43463.0,295349.0,2.0,2.0,5.0,2
436,1982.0,2009-07-19,0.0,50366.0,124304.0,1.0,4.0,1.0,12
437,1977.0,2006-08-19,0.0,45122.0,500.0,1.0,2.0,2.0,2
438,1974.0,2008-11-06,0.0,39787.0,500.0,1.0,2.0,5.0,3
439,1976.0,2013-07-11,0.0,45284.0,500.0,2.0,4.0,5.0,3
440,1977.0,2010-12-01,1.0,46785.0,500.0,1.0,2.0,2.0,3
441,1984.0,2008-05-24,0.0,43579.0,729654.0,1.0,1.0,3.0,5
442,1981.0,2009-08-02,2.0,43784.0,975447.0,1.0,2.0,2.0,8
443,1980.0,2008-05-25,0.0,42158.0,500.0,1.0,3.0,2.0,1
444,1983.0,2008-07-24,0.0,44835.0,500.0,1.0,3.0,1.0,2
445,1986.0,2009-08-25,1.0,41097.0,500.0,1.0,4.0,4.0,5
446,1981.0,2009-06-19,0.0,46014.0,549764.0,1.0,3.0,6.0,8
447,1979.0,2013-05-19,1.0,40257.0,500.0,1.0,3.0,4.0,3
448,1980.0,2014-03-07,0.0,45104.0,500.0,1.0,4.0,1.0,6
449,1978.0,2007-07-08,0.0,42703.0,500.0,2.0,2.0,2.0,9
450,1978.0,2007-01-16,0.0,42311.0,359961.0,2.0,2.0,2.0,12
451,1975.0,2011-04-28,1.0,40047.0,468030.0,1.0,4.0,6.0,11
452,1980.0,2013-06-02,0.0,43520.0,500.0,1.0,2.0,2.0,1
453,1982.0,2011-10-29,1.0,34368.0,500.0,1.0,4.0,6.0,8
454,1985.0,2012-05-25,0.0,40263.0,63003.0,1.0,4.0,5.0,6
455,1982.0,2004-10-25,0.0,46966.0,299496.0,2.0,2.0,4.0,5
456,1983.0,2010-08-17,0.0,38621.0,192844.0,1.0,2.0,6.0,5
457,1974.0,2011-10-11,0.0,42540.0,514468.0,1.0,4.0,3.0,4
458,1980.0,2012-06-13,0.0,39445.0,1077794.0,2.0,4.0,2.0,3
459,1969.0,2018-01-11,1.0,44293.0,500.0,1.0,2.0,3.0,1
460,1979.0,2010-04-28,0.0,44199.0,1035724.0,1.0,1.0,5.0,12
461,1989.0,2011-01-25,2.0,40104.0,626835.0,2.0,4.0,1.0,5
462,1983.0,2012-02-17,0.0,47682.0,630076.0,2.0,3.0,5.0,2
463,1971.0,2013-01-26,1.0,38612.0,500.0,2.0,2.0,3.0,7
464,1978.0,2010-11-14,0.0,45249.0,500.0,2.0,4.0,2.0,8
465,1984.0,2007-04-04,0.0,48120.0,697903.0,1.0,3.0,5.0,1
466,1990.0,2008-09-20,1.0,42995.0,1331214.0,1.0,2.0,6.0,7
467,1973.0,2009-09-25,0.0,43300.0,207780.0,1.0,1.0,5.0,4
468,1980.0,2012-11-20,2.0,45014.0,116794.0,2.0,2.0,5.0,12
469,1974.0,2005-02-15,0.0,38328.0,32646.0,1.0,3.0,4.0,5
470,1970.0,2011-01-28,1.0,46576.0,500.0,1.0,4.0,3.0,8
471,1975.0,2008-10-26,0.0,39737.0,500.0,2.0,4.0,5.0,4
472,1979.0,2014-11-21,0.0,42305.0,500.0,2.0,4.0,5.0,11
473,1972.0,2009-10-05,2.0,44063.0,143708.0,2.0,3.0,3.0,4
474,1971.0,2011-05-31,0.0,41677.0,594206.0,2.0,1.0,1.0,1
475,1977.0,2011-08-25,0.0,44276.0,1068967.0,2.0,1.0,4.0,4
476,1984.0,2014-05-11,2.0,40157.0,500.0,1.0,2.0,3.0,12
477,1978.0,2010-07-18,0.0,42323.0,500.0,1.0,3.0,2.0,1
478,1973.0,2012-01-04,0.0,43174.0,500.0,1.0,1.0,6.0,4
479,1981.0,2012-05-10,0.0,42786.0,757557.0,2.0,3.0,4.0,1
480,1992.0,2010-02-24,0.0,43429.0,294639.0,1.0,2.0,5.0,7
481,1979.0,2012-11-18,0.0,30780.0,500.0,1.0,2.0,6.0,4
482,1977.0,2011-04-20,0.0,40485.0,144343.0,2.0,4.0,2.0,6
483,1974.0,2012-06-18,1.0,42676.0,361731.0,1.0,4.0,6.0,4
484,1983.0,2010-10-05,1.0,43266.0,182810.0,1.0,1.0,5.0,6
485,1980.0,2009-01-21,0.0,44193.0,19684.0,2.0,4.0,3.0,4
486,1976.0,2010-07-03,2.0,39280.0,973569.0,2.0,1.0,1.0,9
487,1980.0,2018-01-11,0.0,43752.0,139815.0,2.0,4.0,6.0,3
488,1979.0,2012-04-20,0.0,38891.0,500.0,2.0,3.0,1.0,12
489,1970.0,2009-05-01,0.0,52776.0,1042051.0,2.0,2.0,5.0,11
490,1980.0,2008-09-26,3.0,41036.0,153394.0,1.0,2.0,6.0,9
491,1981.0,2008-01-30,0.0,38733.0,500.0,2.0,3.0,3.0,6
492,1980.0,2011-01-01,0.0,49033.0,218272.0,2.0,3.0,6.0,4
493,1972.0,2012-11-19,0.0,42515.0,500.0,2.0,4.0,1.0,12
494,1982.0,2009-06-02,0.0,43437.0,841047.0,2.0,1.0,3.0,4
495,1982.0,2009-09-09,1.0,45620.0,304484.0,1.0,3.0,3.0,7
496,1982.0,2009-03-14,0.0,47314.0,500.0,1.0,4.0,1.0,11
497,1978.0,2007-03-02,0.0,47040.0,442456.0,2.0,1.0,2.0,4
498,1982.0,2011-03-11,0.0,40728.0,129303.0,2.0,1.0,6.0,1
499,1972.0,2015-01-09,1.0,41136.0,500.0,2.0,2.0,6.0,8
500,1978.0,2009-04-12,1.0,45329.0,160973.0,2.0,4.0,6.0,5
501,1980.0,2008-10-12,2.0,48712.0,500.0,1.0,2.0,2.0,7
502,1980.0,2009-02-04,0.0,43907.0,289323.0,2.0,1.0,4.0,4
503,1978.0,2012-02-20,0.0,36588.0,500.0,1.0,2.0,6.0,8
504,1984.0,2011-05-29,0.0,36029.0,500.0,1.0,3.0,5.0,8
505,1973.0,2011-11-22,0.0,40789.0,940909.0,2.0,1.0,6.0,7
506,1985.0,2012-03-10,0.0,41769.0,986565.0,1.0,4.0,3.0,3
507,1974.0,2005-12-01,0.0,40368.0,531844.0,1.0,4.0,3.0,8
508,1978.0,2015-12-15,0.0,50783.0,500.0,2.0,4.0,2.0,4
509,1975.0,2010-02-01,0.0,38687.0,727801.0,2.0,4.0,2.0,8
510,1978.0,2013-08-09,2.0,40539.0,895254.0,2.0,3.0,5.0,12
511,1980.0,2008-09-20,0.0,40150.0,500.0,1.0,1.0,6.0,4
512,1981.0,2014-08-09,0.0,49298.0,1776145.0,1.0,3.0,2.0,8
513,1979.0,2009-07-29,0.0,43157.0,134643.0,2.0,1.0,6.0,12
514,1977.0,2012-07-18,0.0,44413.0,341201.0,1.0,4.0,2.0,5
515,1983.0,2006-04-19,0.0,40050.0,500.0,1.0,1.0,5.0,2
516,1983.0,2010-09-16,0.0,42425.0,500.0,1.0,2.0,2.0,4
517,1976.0,2012-03-22,0.0,40043.0,590064.0,1.0,2.0,5.0,9
518,1980.0,2009-10-14,0.0,42300.0,148722.0,2.0,4.0,6.0,12
519,1986.0,2011-11-21,0.0,45490.0,500.0,1.0,3.0,4.0,4
520,1975.0,2009-09-20,0.0,41583.0,500.0,1.0,3.0,4.0,1
521,1976.0,2013-04-02,0.0,37668.0,965973.0,2.0,1.0,3.0,3
522,1976.0,2012-01-13,1.0,45607.0,500.0,2.0,4.0,3.0,6
523,1980.0,2009-04-09,1.0,40238.0,73820.0,2.0,2.0,1.0,11
524,1983.0,2010-02-23,1.0,47114.0,925907.0,1.0,4.0,3.0,8
525,1985.0,2011-12-25,2.0,33430.0,438615.0,2.0,3.0,3.0,4
526,1982.0,2008-09-02,1.0,38708.0,500.0,2.0,4.0,6.0,9
527,1980.0,2009-05-28,0.0,41470.0,500.0,2.0,2.0,3.0,5
528,1979.0,2013-07-24,0.0,37729.0,500.0,2.0,1.0,3.0,5
529,1972.0,2014-10-12,0.0,45360.0,500.0,2.0,2.0,6.0,11
530,1975.0,2009-02-03,1.0,41920.0,803241.0,2.0,4.0,6.0,6
531,1971.0,2012-07-27,0.0,37739.0,384257.0,2.0,2.0,2.0,6
532,1982.0,2009-01-05,0.0,38975.0,66338.0,2.0,1.0,4.0,12
533,1975.0,2013-06-27,0.0,42265.0,239456.0,2.0,3.0,3.0,2
534,1980.0,2010-05-26,1.0,48243.0,335094.0,2.0,3.0,2.0,6
535,1979.0,2013-12-07,0.0,42294.0,500.0,2.0,3.0,4.0,3
536,1982.0,2010-04-01,0.0,39409.0,500.0,1.0,3.0,2.0,5
537,1974.0,2006-03-03,0.0,40978.0,500.0,2.0,2.0,6.0,12
538,1974.0,2007-02-10,0.0,43637.0,500.0,1.0,4.0,3.0,4
539,1976.0,2013-07-05,0.0,50849.0,621822.0,2.0,4.0,3.0,5
540,1981.0,2012-10-08,1.0,47825.0,212705.0,2.0,3.0,3.0,11
541,1972.0,2011-08-04,0.0,45705.0,500.0,1.0,3.0,6.0,9
542,1982.0,2006-08-12,0.0,42690.0,608980.0,1.0,1.0,5.0,5
543,1978.0,2009-09-11,0.0,45265.0,500.0,2.0,3.0,3.0,9
544,1980.0,2005-11-17,0.0,39208.0,551766.0,1.0,3.0,1.0,2
545,1970.0,2016-01-05,0.0,36995.0,500.0,1.0,1.0,1.0,5
546,1976.0,2009-08-02,0.0,38681.0,500.0,2.0,1.0,3.0,2
547,1980.0,2009-01-21,1.0,44835.0,500.0,1.0,1.0,3.0,6
548,1984.0,2012-07-01,0.0,45190.0,500.0,2.0,4.0,6.0,11
549,1984.0,2008-08-18,0.0,45993.0,500.0,1.0,2.0,1.0,2
550,1979.0,2009-08-11,1.0,39255.0,102646.0,2.0,1.0,2.0,4
551,1982.0,2008-09-05,0.0,41295.0,356908.0,2.0,2.0,5.0,6
552,1983.0,2011-03-27,1.0,51544.0,982861.0,2.0,1.0,2.0,5
553,1976.0,2009-05-16,0.0,50789.0,500.0,1.0,4.0,2.0,6
554,1970.0,2008-12-28,0.0,45499.0,500.0,1.0,3.0,4.0,5
555,1983.0,2007-08-09,2.0,42336.0,838057.0,1.0,1.0,1.0,4
556,1972.0,2012-07-18,0.0,37860.0,240276.0,1.0,3.0,6.0,12
557,1973.0,2010-07-01,2.0,48767.0,1083796.0,2.0,4.0,2.0,5
558,1975.0,2012-07-05,0.0,46931.0,500.0,1.0,1.0,3.0,1
559,1981.0,2011-06-17,1.0,45283.0,43023.0,2.0,3.0,2.0,3
560,1982.0,2009-04-20,0.0,42611.0,103657.0,2.0,1.0,3.0,5
561,1986.0,2008-12-28,0.0,48056.0,500.0,1.0,1.0,5.0,12
562,1985.0,2008-08-15,1.0,46643.0,500.0,2.0,1.0,2.0,1
563,1977.0,2009-07-21,0.0,45622.0,82079.0,2.0,3.0,3.0,8
564,1977.0,2005-08-26,1.0,42851.0,729138.0,2.0,3.0,3.0,12
565,1979.0,2007-10-21,0.0,43702.0,500.0,2.0,1.0,4.0,6
566,1978.0,2010-10-15,0.0,43697.0,1264488.0,2.0,2.0,2.0,11
567,1986.0,2009-09-26,0.0,42728.0,372196.0,2.0,1.0,1.0,2
568,1981.0,2009-05-06,0.0,45209.0,917666.0,2.0,4.0,2.0,9
569,1973.0,2015-02-08,0.0,37466.0,500.0,2.0,1.0,2.0,3
570,1989.0,2014-01-29,0.0,33013.0,500.0,2.0,3.0,4.0,6
571,1972.0,2015-01-29,0.0,46845.0,500.0,2.0,4.0,2.0,7
572,1979.0,2008-12-18,0.0,48947.0,500.0,1.0,2.0,2.0,6
573,1986.0,2008-07-16,0.0,37198.0,500.0,2.0,1.0,1.0,11
574,1976.0,2013-12-09,0.0,48032.0,910428.0,1.0,1.0,1.0,8
575,1984.0,2014-10-03,0.0,39548.0,500.0,2.0,3.0,1.0,9
576,1977.0,2007-12-13,0.0,46238.0,58625.0,1.0,2.0,2.0,4
577,1985.0,2013-01-22,0.0,37874.0,115050.0,1.0,3.0,1.0,7
578,1970.0,2008-05-02,0.0,52255.0,1055155.0,1.0,3.0,6.0,3
579,1979.0,2008-02-19,2.0,47426.0,169269.0,2.0,2.0,6.0,6
580,1983.0,2007-08-01,0.0,38215.0,500.0,1.0,2.0,4.0,2
581,1980.0,2010-04-15,0.0,46074.0,500.0,1.0,1.0,1.0,4
582,1976.0,2011-02-05,0.0,41451.0,140740.0,2.0,2.0,4.0,7
583,1970.0,2007-07-27,0.0,43952.0,461291.0,2.0,3.0,6.0,2
584,1969.0,2006-01-31,1.0,49142.0,922968.0,2.0,3.0,2.0,5
585,1986.0,2007-12-05,0.0,38847.0,684099.0,1.0,4.0,1.0,9
586,1975.0,2017-07-07,0.0,43760.0,500.0,1.0,3.0,3.0,11
587,1977.0,2014-01-08,2.0,42301.0,627723.0,1.0,2.0,5.0,6
588,1969.0,2012-12-09,1.0,47358.0,411592.0,2.0,1.0,1.0,2
589,1982.0,2016-10-21,0.0,43516.0,500.0,1.0,4.0,1.0,9
590,1979.0,2012-05-19,0.0,40093.0,500.0,2.0,2.0,3.0,3
591,1979.0,2011-12-07,0.0,44627.0,1144026.0,1.0,2.0,3.0,4
592,1985.0,2012-12-23,2.0,44732.0,500.0,2.0,1.0,4.0,4
593,1979.0,2008-09-10,1.0,44807.0,500.0,1.0,4.0,3.0,4
594,1982.0,2006-08-29,0.0,40365.0,500.0,1.0,1.0,2.0,8
595,1977.0,2010-06-15,0.0,44963.0,341985.0,2.0,1.0,5.0,7
596,1978.0,2012-07-05,1.0,35839.0,500.0,2.0,2.0,3.0,6
597,1976.0,2013-09-02,0.0,39298.0,308658.0,2.0,4.0,3.0,8
598,1980.0,2008-07-07,0.0,41551.0,500.0,2.0,1.0,6.0,12
599,1983.0,2015-06-25,0.0,41494.0,500.0,2.0,3.0,2.0,3
600,1977.0,2011-03-28,0.0,44264.0,500.0,1.0,4.0,5.0,5
601,1978.0,2009-11-06,0.0,42115.0,500.0,2.0,1.0,4.0,5
602,1975.0,2014-04-23,0.0,37507.0,464718.0,2.0,3.0,3.0,9
603,1976.0,2010-04-07,0.0,45118.0,475053.0,2.0,4.0,3.0,3
604,1980.0,2018-01-11,1.0,42575.0,93230.0,2.0,1.0,6.0,5
605,1969.0,2007-01-09,0.0,45648.0,500.0,2.0,1.0,4.0,7
606,1978.0,2018-01-11,1.0,44784.0,194197.0,2.0,1.0,3.0,6
607,1982.0,2010-11-23,0.0,49279.0,500.0,2.0,4.0,6.0,9
608,1980.0,2008-06-02,0.0,45997.0,500.0,2.0,3.0,2.0,8
609,1973.0,2011-07-09,0.0,47651.0,193952.0,1.0,1.0,4.0,4
610,1977.0,2008-11-15,2.0,46762.0,1020128.0,1.0,1.0,5.0,11
611,1974.0,2010-11-30,3.0,51935.0,500.0,1.0,3.0,6.0,3
612,1980.0,2008-12-23,0.0,45510.0,500.0,2.0,4.0,4.0,7
613,1973.0,2012-11-12,0.0,45584.0,211285.0,1.0,3.0,5.0,5
614,1993.0,2011-12-20,0.0,39533.0,858819.0,2.0,1.0,4.0,11
615,1978.0,2012-02-01,0.0,35203.0,524148.0,2.0,2.0,1.0,4
616,1977.0,2008-03-28,0.0,46673.0,500.0,2.0,2.0,4.0,9
617,1979.0,2011-02-06,0.0,41560.0,500.0,2.0,1.0,3.0,5
618,1981.0,2010-02-11,0.0,39762.0,500.0,2.0,2.0,5.0,6
619,1980.0,2010-12-09,0.0,43407.0,267232.0,1.0,4.0,1.0,12
620,1973.0,2012-01-30,1.0,33823.0,500.0,2.0,2.0,2.0,8
621,1983.0,2009-07-07,1.0,46572.0,902855.0,2.0,1.0,5.0,4
622,1977.0,2012-09-20,0.0,42992.0,500.0,1.0,4.0,2.0,9
623,1978.0,2015-05-10,0.0,45606.0,500.0,2.0,1.0,3.0,2
624,1978.0,2012-11-04,0.0,45856.0,261344.0,1.0,4.0,4.0,4
625,1983.0,2004-12-10,1.0,43905.0,1012340.0,1.0,1.0,2.0,4
626,1975.0,2008-08-18,1.0,44276.0,663609.0,2.0,1.0,5.0,12
627,1979.0,2011-08-29,0.0,38852.0,500.0,1.0,4.0,2.0,6
628,1971.0,2009-11-19,0.0,34406.0,123213.0,2.0,3.0,5.0,2
629,1967.0,2014-05-02,1.0,36266.0,604950.0,2.0,1.0,4.0,1
630,1984.0,2007-11-05,0.0,39979.0,385000.0,2.0,4.0,2.0,3
631,1976.0,2006-03-05,1.0,39757.0,500.0,2.0,4.0,2.0,5
632,1981.0,2009-10-16,0.0,41135.0,500.0,2.0,1.0,6.0,8
633,1974.0,2016-05-07,0.0,42098.0,500.0,1.0,1.0,3.0,2
634,1972.0,2009-05-15,2.0,43971.0,254338.0,2.0,3.0,5.0,6
635,1975.0,2011-07-07,0.0,39559.0,500.0,2.0,2.0,4.0,9
636,1978.0,2006-04-25,0.0,42552.0,500.0,2.0,3.0,2.0,4
637,1976.0,2010-03-20,0.0,43022.0,209029.0,2.0,2.0,6.0,5
638,1975.0,2009-09-06,0.0,48546.0,647726.0,2.0,1.0,1.0,7
639,1974.0,2017-05-26,0.0,41025.0,395031.0,2.0,1.0,1.0,11
640,1982.0,2009-08-14,0.0,44514.0,500.0,1.0,3.0,2.0,12
641,1977.0,2006-04-25,0.0,46791.0,14930.0,2.0,4.0,4.0,3
642,1983.0,2018-01-17,0.0,43014.0,609703.0,1.0,4.0,2.0,7
643,1981.0,2010-09-07,0.0,41641.0,500.0,1.0,1.0,1.0,5
644,1982.0,2010-09-06,0.0,44096.0,500.0,1.0,1.0,1.0,7
645,1969.0,2006-08-08,0.0,37449.0,579193.0,1.0,4.0,3.0,1
646,1981.0,2011-05-16,0.0,43760.0,425489.0,1.0,3.0,3.0,2
647,1982.0,2008-08-31,0.0,39577.0,500.0,2.0,4.0,3.0,6
648,1987.0,2009-07-24,0.0,39100.0,500.0,2.0,3.0,3.0,12
649,1982.0,2009-08-18,0.0,43848.0,631048.0,2.0,2.0,4.0,9
650,1971.0,2015-09-28,0.0,46303.0,500.0,1.0,3.0,2.0,9
651,1968.0,2010-12-21,0.0,44320.0,500.0,2.0,1.0,3.0,9
652,1986.0,2011-10-04,0.0,43168.0,709644.0,2.0,1.0,6.0,3
653,1984.0,2007-10-25,0.0,48096.0,500.0,1.0,1.0,2.0,6
654,1985.0,2013-02-21,0.0,40046.0,500.0,1.0,4.0,5.0,5
655,1982.0,2014-01-28,1.0,47529.0,500.0,1.0,2.0,2.0,4
656,1985.0,2010-11-18,1.0,35754.0,500.0,1.0,4.0,1.0,11
657,1981.0,2016-10-30,1.0,53139.0,500.0,2.0,1.0,2.0,5
658,1980.0,2012-10-18,2.0,41879.0,500.0,1.0,1.0,1.0,3
659,1970.0,2010-08-28,0.0,52307.0,500.0,2.0,1.0,4.0,12
660,1987.0,2008-12-20,0.0,44493.0,500.0,1.0,3.0,6.0,6
661,1977.0,2008-03-01,2.0,48422.0,500.0,1.0,3.0,4.0,5
662,1977.0,2011-01-25,0.0,42729.0,797149.0,1.0,2.0,5.0,5
663,1988.0,2008-06-23,0.0,32910.0,500.0,1.0,2.0,4.0,1
664,1976.0,2010-01-22,0.0,45140.0,109176.0,1.0,2.0,2.0,4
665,1982.0,2006-11-03,0.0,41469.0,812030.0,2.0,2.0,6.0,9
666,1976.0,2012-09-10,0.0,46454.0,130489.0,1.0,1.0,4.0,5
667,1977.0,2008-10-20,1.0,44043.0,359487.0,1.0,1.0,4.0,4
